"","treat","lictec2","motivation","barriers","consiglio_lictec2","stdmatIII","stditaIII","school","perc_participation_orient","perc_participation_calp","perc_participation","late","female","immigrato_prima_gen","stdinvalsiI","stdinvalsiI_2","province","educmother","occmother","educfather","occfather","citizenship","preds","sqrt","excesserror","debiasederror","mom_working_class","mom_high_class","mom_home","mom_unemp","mom_miss","dad_working_class","dad_high_class","dad_home","dad_unemp","dad_miss","mom_educ_uni","mom_educ_hs","mom_educ_lhs","mom_educ_mis","dad_educ_uni","dad_educ_hs","dad_educ_lhs","dad_educ_mis","std_cit_latin","std_cit_afric","std_cit_asia","std_cit_easteur","province_pd","province_bs","province_mi","province_to","province_ge"
"11",1,0,NA,NA,0,NA,NA,"42",0.5384616,0,0.2333333,1,0,1,0.9764531,0.9534607,"3","4","5","4","5","2",0.0817163385221503,0.0626282016562579,4.35478451612513e-07,0.619039609891388,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
"12",1,0,-0.5082234,0.4745701,0,0.1501142,0.8271752,"142",0.3846154,0.3448276,0.3571429,0,1,0,-0.5400959,0.2917036,"4","3","2","3","2","2",-0.00241725789987198,0.0758412407115723,6.73185686642513e-07,0.414000976777607,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"13",0,0,NA,NA,0,-2.71089,-1.655241,"9",NA,NA,NA,0,0,1,-0.8778311,0.7705874,"2","3","3","3","4","2",-0.034499195173048,0.091650520545498,5.41144162215956e-07,0.28849762613222,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"14",0,0,NA,NA,0,-1.757222,-0.9601645,"138",NA,NA,NA,0,0,0,-0.1960013,0.0384165,"4","3","4","3","2","2",0.133021124604785,0.0636718460338648,5.96793054422986e-07,0.398913287750467,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"15",0,0,NA,NA,0,-0.6843451,-1.555945,"91",NA,NA,NA,1,1,0,-0.3680517,0.135462,"3","3","4","4","4","3",0.0710114497472079,0.0575876005600302,6.55544191569782e-07,0.327191558798609,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"16",1,0,-1.057523,-0.211129,0,-0.2075111,-0.6622744,"65",1,0.4137931,0.5952381,0,0,0,-0.0686138,0.0047078,"3","2","3","4","5","1",0.0266925359419477,0.0675850259779992,6.09735776100657e-07,0.463625140986595,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"17",0,0,NA,NA,0,-0.445928,-1.555945,"73",NA,NA,NA,1,0,0,-0.2979571,0.0887784,"3","2","3","2","4","1",0.0388340404297366,0.060614420862504,5.960965324378e-07,0.346799666679943,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"18",0,0,NA,NA,0,-1.161179,0.7278786,"34",NA,NA,NA,0,0,0,0.3137781,0.0984567,"5","4","5","4","5","2",0.104081379751403,0.0513062720786952,6.01045325511874e-07,0.382943025308259,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"19",1,0,0.6775531,-0.3584987,1,1.699825,0.6285821,"115",0.8461539,0.9411765,0.9,0,0,0,1.39704,1.951721,"4","2","3","2","2","4",0.0345673748258635,0.0369007136162823,1.52641956808825e-07,0.836960820641469,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"20",0,0,-0.7812268,-0.2148294,0,-1.161179,-1.059461,"6",NA,NA,NA,0,0,0,-0.7567586,0.5726835,"2","3","3","3","2","4",-0.030588877896398,0.0939554230242482,4.96621152772288e-07,0.226888828598229,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"21",0,0,0.5654196,-0.2660151,0,0.6269484,-0.8608677,"92",NA,NA,NA,0,0,1,0.1353555,0.0183211,"3","2","3","2","2","1",0.0343254008361682,0.0413489851272094,3.74909204016025e-07,0.758213018768836,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"22",0,0,-1.046481,-0.1187594,0,-0.2075111,-0.1657912,"6",NA,NA,NA,0,1,0,0.3201505,0.1024964,"2","2","3","2","2","3",0.0512268384766689,0.0285323680165537,3.23474519430121e-07,0.854384779891182,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"23",1,0,NA,NA,0,NA,NA,"63",0.5384616,0,0.2333333,1,0,0,1.403285,1.969209,"3","4","5","4","5","3",0.071411345944554,0.0615816515819111,4.09486647849376e-07,0.700775485156049,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
"24",0,0,NA,NA,0,-1.041971,-0.6622744,"53",NA,NA,NA,1,0,1,-0.4126574,0.1702862,"3","2","2","2","4","4",-0.00373533861531375,0.0545632908310048,6.8516749021387e-07,0.457537361285927,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"25",1,0,NA,NA,0,NA,NA,"24",0,0,0,0,1,0,0.9061992,0.8211969,"2","4","5","4","5","3",0.0450905401646784,0.0416879044083443,4.22272349166097e-07,0.750462201172564,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
"26",1,0,-0.0844524,0.2871056,0,NA,NA,"64",0.9230769,0.8965517,0.9047619,0,0,0,-0.45704,0.2088856,"3","4","5","4","5","2",0.0611201763111269,0.0731279643949398,7.11478252506279e-07,0.337264080463141,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
"27",0,0,-0.7278804,-0.3962584,0,-1.399596,-0.5629779,"45",NA,NA,NA,0,0,0,-0.4254017,0.1809666,"3","3","4","4","5","1",0.0559013969818019,0.0579618922227787,6.53097426933043e-07,0.280034754948252,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"28",0,0,NA,NA,1,2.295867,1.422955,"70",NA,NA,NA,0,0,1,1.008353,1.016775,"3","2","2","2","4","4",0.0208111364250651,0.0364422391653472,2.82432524218044e-07,0.875387234688535,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"29",1,0,NA,NA,0,NA,NA,"101",0.2307692,0.137931,0.1666667,1,0,1,-0.4064573,0.1652075,"3","4","5","4","5","1",0.0896545706865736,0.0687300845239917,6.48168822406141e-07,0.222660315319283,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"30",0,0,NA,NA,0,NA,NA,"37",NA,NA,NA,0,1,0,-0.1896289,0.0359591,"3","4","5","4","5","3",0.0998786112513706,0.0789357669045344,5.68567706130167e-07,0.357053609956744,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
"31",1,0,-0.4916738,-0.0513112,0,-1.161179,-1.258054,"134",0.9230769,0.7413793,0.797619,1,0,1,-0.0748585,0.0056038,"4","2","3","2","5","4",0.0477522353760879,0.0581616445849736,5.00714502018885e-07,0.653878138059964,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"32",0,0,NA,NA,1,NA,NA,"37",NA,NA,NA,0,1,1,-0.2214901,0.0490579,"3","4","5","4","5","4",0.120248464777622,0.0762770585082229,5.83889103797431e-07,0.322658528892807,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
"33",1,0,0.6623303,0.1252209,1,0.7461569,0.6285821,"122",0.9230769,1,0.9761904,0,0,1,0.383822,0.1473193,"4","3","4","3","2","2",0.0646527307772929,0.039024916951112,3.39792516206285e-07,0.804617255827693,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"34",1,0,NA,NA,1,-1.280388,-1.456648,"68",0,0,0,0,0,1,-0.463597,0.2149222,"3","2","2","2","4","4",0.00589497731034431,0.0630677644424809,4.93477913016082e-07,0.454932512403813,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"35",1,0,NA,NA,0,NA,NA,"134",0.3076923,0.2413793,0.2619048,0,0,1,-0.3680517,0.135462,"4","4","5","4","5","3",0.11212313514077,0.0644644476466558,5.62801308829785e-07,0.392711794057979,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
"36",1,0,0.6775531,-0.3584987,1,-0.445928,0.6285821,"135",1,0.8235294,0.9,1,1,1,0.8234558,0.6780795,"4","3","1","2","2","4",0.0942424271961452,0.0505444443707568,2.62894130123811e-07,0.889096198830712,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"37",1,0,NA,NA,0,NA,NA,"104",0.4615385,0.3793103,0.4047619,0,1,1,0.4728103,0.2235496,"1","4","5","4","5","4",0.0813309203232452,0.0512089663805097,2.77382469650843e-07,0.741384122883333,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
"38",0,0,NA,NA,0,NA,NA,"16",NA,NA,NA,1,0,1,-0.7758753,0.6019824,"2","4","5","4","5","4",-0.0197538688125648,0.0958714729993476,6.13323741768761e-07,0.154388765432709,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
"39",0,0,NA,NA,0,NA,NA,"6",NA,NA,NA,0,0,0,0.6897405,0.4757419,"2","4","5","4","5","2",0.0528741330551184,0.0464376837998492,5.28984712048605e-07,0.513251987968821,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
"40",0,0,NA,NA,0,NA,NA,"17",NA,NA,NA,1,0,1,-0.6038246,0.3646041,"2","4","5","4","5","4",-0.0174752822229191,0.0906774418130579,6.31886758266543e-07,0.18857818161996,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
"41",0,0,NA,NA,0,NA,NA,"39",NA,NA,NA,0,1,1,-0.2533513,0.0641869,"3","4","5","4","5","4",0.13189541115988,0.0751296037851438,6.20100864542014e-07,0.264821564266204,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
"42",0,0,NA,NA,0,0.1501142,-0.5629779,"15",NA,NA,NA,1,0,0,0.7152295,0.5115532,"2","3","3","2","2","2",0.0828649219873657,0.0450743488942042,4.85047825912458e-07,0.606725980831248,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"43",0,0,NA,NA,0,NA,NA,"138",NA,NA,NA,0,0,1,-0.4763799,0.2269378,"4","4","5","4","5","2",0.0173208447426724,0.0678940342114676,7.02380655353335e-07,0.282886260129735,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"44",1,0,NA,NA,0,NA,NA,"71",0.5384616,0.3793103,0.4285714,1,0,1,0.0971858,0.0094451,"3","4","5","4","5","2",0.0975903653448329,0.0631411564259616,6.4082044861466e-07,0.434159806894573,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
"45",1,0,-0.7386195,-0.0937393,0,-1.280388,-1.953131,"97",1,0.9310345,0.952381,0,0,1,-0.470154,0.2210448,"3","3","3","3","2","1",0.0399423798344358,0.0588049619482296,5.25431823350622e-07,0.397563098579469,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"46",0,0,-0.372406,0.0727653,0,-1.161179,-0.4636813,"98",NA,NA,NA,0,0,1,-0.2852125,0.0813462,"3","4","2","4","2","1",0.0504767034275804,0.0620311781228143,5.85844133879296e-07,0.431848957703297,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"47",1,0,0.2663476,-0.1270568,0,0.5077398,-1.754538,"81",0.9230769,0.7586207,0.8095238,0,0,1,0.2498711,0.0624355,"3","1","1","2","1","4",0.05250932388173,0.0431027489787658,2.86519484423085e-07,0.741548027553528,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"48",0,0,NA,NA,0,0.2693228,-0.9601645,"31",NA,NA,NA,0,0,1,-0.3616795,0.1308121,"5","3","2","2","2","1",0.052967780585568,0.0623446690557626,6.35276445871012e-07,0.44368655745481,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"49",1,0,-0.5518507,0.3471653,0,NA,NA,"101",0.9230769,0.862069,0.8809524,1,0,1,-0.9097878,0.8277139,"3","4","5","4","5","4",0.00473986057130007,0.0919778250368051,9.8014072252417e-07,0.173557844172127,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
"50",0,0,NA,NA,0,-1.757222,0.0328019,"14",NA,NA,NA,1,0,1,0.230939,0.0533328,"2","2","2","2","1","4",0.0687346815282117,0.0434565565165465,4.4096749514042e-07,0.62386091509862,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"51",1,0,0.1919581,0.2797779,0,-0.6843451,0.8271752,"81",0.9230769,0.8965517,0.9047619,0,0,0,-0.0367652,0.0013517,"3","2","1","1","3","1",0.0123442048401469,0.0649226247399366,5.65710561376398e-07,0.56883303623391,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"52",1,0,NA,NA,0,NA,NA,"42",0.5384616,0.2068966,0.3095238,1,1,1,-0.1067068,0.0113863,"3","4","5","4","5","4",0.0777768049730648,0.0804075568245375,7.57370116683112e-07,0.351371173343619,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
"53",0,0,-1.029106,0.3995875,0,-0.5651366,-0.8608677,"1",NA,NA,NA,0,0,1,-0.1577676,0.0248906,"2","3","2","3","2","4",0.102585678103538,0.0577432466747682,4.97499093403598e-07,0.391618029266752,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"54",0,0,-0.4368504,0.1635845,0,0.3885313,-0.0664947,"77",NA,NA,NA,0,0,1,0.0716331,0.0051313,"3","3","3","3","1","1",0.102593544374043,0.0532025630747486,4.41459941924728e-07,0.6173570956105,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"55",0,0,NA,NA,0,NA,NA,"73",NA,NA,NA,1,1,1,0.0270273,0.0007305,"3","4","5","4","5","4",0.0592468311470378,0.0729335819763045,5.71291769337731e-07,0.46123951897511,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
"56",0,0,NA,NA,0,0.0309059,-0.5629779,"46",NA,NA,NA,0,1,0,0.122611,0.0150335,"3","4","5","4","5","3",0.0946593897993605,0.0636419176426275,4.67398451152876e-07,0.531893797133038,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
"57",0,0,NA,NA,0,0.0309059,-1.158758,"19",NA,NA,NA,0,0,1,0.5368069,0.2881617,"2","3","3","2","2","4",0.0417727933803379,0.0434650401974578,4.23060935597591e-07,0.684442545578302,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"58",1,0,-0.9764344,-0.3875834,0,-1.399596,-2.251021,"3",1,0.9310345,0.952381,0,1,0,-0.7058952,0.4982881,"2","3","2","2","2","4",0.0241803315147666,0.0798704731310359,7.46891894496577e-07,0.418381171010764,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"59",0,0,NA,NA,0,NA,NA,"32",NA,NA,NA,1,0,1,-0.3553072,0.1262432,"5","4","5","4","5","4",0.124662784881003,0.0700922730832309,7.50592624379869e-07,0.146505649590908,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"60",0,0,NA,NA,0,-1.638013,-1.158758,"9",NA,NA,NA,0,0,0,-0.9542981,0.9106848,"2","3","3","3","2","4",-0.0251166666948354,0.0932986461363722,5.5238024372648e-07,0.226274012107533,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"61",1,0,-0.053908,-0.2402143,0,-1.399596,-1.953131,"18",1,0.9655172,0.9761904,1,0,1,-0.7058952,0.4982881,"2","4","3","1","2","2",-0.0101919323545444,0.0760431914844511,7.86464261301176e-07,0.491952902255211,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
"62",1,0,NA,NA,0,-1.280388,-0.2650878,"12",1,0.7586207,0.8333333,1,0,1,-0.533851,0.2849969,"2","3","3","3","2","4",0.0142817305018703,0.0780005232959045,7.28950924929406e-07,0.220758249036449,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"63",0,0,-0.8663639,0.5335246,0,-1.041971,-2.052428,"100",NA,NA,NA,1,1,0,-1.502311,2.256938,"3","3","2","4","5","1",-0.00792784266533968,0.0861076719896214,6.47641312963159e-07,0.240239787660761,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"64",0,0,NA,NA,0,NA,NA,"47",NA,NA,NA,0,0,1,-0.7758753,0.6019824,"3","4","5","4","5","1",-0.0183442721100807,0.0935489064838915,5.44577298052051e-07,0.188498447579382,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"65",1,0,NA,NA,0,NA,NA,"62",0.5384616,0.3448276,0.4047619,0,0,0,-0.0811032,0.0065777,"3","4","5","4","5","1",0.0407449258790539,0.089166825280995,7.39800360296549e-07,0.287290595441064,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"66",0,0,NA,NA,0,-1.161179,-1.258054,"139",NA,NA,NA,1,0,1,0.0588886,0.0034679,"4","3","4","3","1","4",0.125826391994573,0.050221175818207,6.44449935878705e-07,0.476798551738068,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"67",1,0,-0.7514955,0.3541333,0,-0.9227622,-2.151724,"41",0.8461539,0.6206896,0.6904762,0,1,1,-0.0174062,0.000303,"3","4","2","4","5","4",0.0206687606557523,0.0695408520947247,6.4743952678638e-07,0.575752273213151,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
"68",0,0,NA,NA,0,NA,NA,"132",NA,NA,NA,1,1,1,0.3966175,0.1573054,"4","4","5","4","5","4",0.073057209939283,0.0558629361462799,7.1648517251036e-07,0.546358991169885,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"69",0,0,NA,NA,0,0.0309059,0.2313955,"106",NA,NA,NA,1,0,1,0.810813,0.6574177,"1","4","5","4","5","4",0.065409184050627,0.0549251529883469,4.98484907565501e-07,0.523727766952436,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
"70",0,0,-1.118754,0.2208297,0,-2.234056,-1.158758,"16",NA,NA,NA,0,0,1,-0.4827521,0.2330495,"2","1","3","1","4","3",0.0109595663370016,0.0506619041198571,6.00692418082549e-07,0.462511720772908,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"71",1,0,-0.7373608,-0.1337333,1,-1.399596,-1.555945,"97",1,0.8965517,0.9285714,1,0,1,-1.986703,3.94699,"3","3","3","3","5","3",0.0186410063616993,0.0801551853539196,7.47344715362906e-07,0.323608092288955,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"72",1,0,NA,NA,0,-1.518805,-1.158758,"76",0.8461539,0.5862069,0.6666667,1,0,1,-1.610766,2.594568,"3","4","5","4","5","1",-0.0204901466815037,0.0954300238352147,1.1189376899037e-06,0.116298246464239,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"73",1,0,-0.3656309,-0.1425224,0,NA,NA,"61",1,0.9655172,0.9761904,1,0,0,0.1608827,0.0258833,"3","4","5","4","5","1",0.124256239393497,0.0647092085613145,5.40103253764049e-07,0.478259676731172,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"74",0,0,NA,NA,0,NA,NA,"44",NA,NA,NA,1,0,1,-0.2597235,0.0674563,"3","4","5","4","5","4",0.12716362029655,0.0670721081362916,6.32947467762284e-07,0.212098274831962,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
"75",0,0,NA,NA,0,-1.161179,-1.357351,"14",NA,NA,NA,0,1,0,-0.1768843,0.0312881,"2","2","3","3","2","4",0.0613791619870318,0.0642473949839159,4.68692180975201e-07,0.498971334628207,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"76",0,0,NA,NA,0,NA,NA,"37",NA,NA,NA,1,0,1,-0.1131619,0.0128056,"3","4","5","4","5","2",0.0239135323026509,0.082632729069313,5.85556294278523e-07,0.253495228387013,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
"77",1,0,-1.016408,0.8826135,0,-1.87643,-2.052428,"3",1,0.7586207,0.8333333,0,1,1,-0.5719443,0.3271203,"2","3","3","2","2","4",0.0321339610367682,0.0758991438391362,6.77410860326269e-07,0.439595806208629,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"78",1,0,NA,NA,0,NA,NA,"7",0,0,0,0,0,0,-0.1067068,0.0113863,"2","4","5","4","5","4",0.0578198304951451,0.0788336856770899,6.97573505224371e-07,0.334716176855356,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
"79",0,0,-0.3795957,-0.142035,0,-0.2075111,0.4299885,"59",NA,NA,NA,1,0,1,0.6897405,0.4757419,"3","3","3","4","5","2",0.0823394938381528,0.046932877608803,4.476946369425e-07,0.565640073921412,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"80",0,0,-1.224795,0.2421324,1,-0.445928,-0.5629779,"114",NA,NA,NA,1,0,1,1.225009,1.500646,"4","4","5","4","5","4",0.0738711875056904,0.0646409497192053,5.18762249369895e-07,0.501243969205439,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"81",0,0,-0.9578125,0.5343966,0,NA,NA,"77",NA,NA,NA,0,0,1,-0.2469792,0.0609987,"3","4","5","4","5","1",0.124042649555417,0.0779295859228023,5.99478367513242e-07,0.189868081568621,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"82",0,0,NA,NA,0,0.6269484,-1.655241,"47",NA,NA,NA,1,0,1,-0.062184,0.0038668,"3","2","5","4","5","4",0.00581624923201593,0.0823601936672276,5.79748099935702e-07,0.412834563350743,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"83",1,0,-1.06038,0.3229252,0,-0.2075111,-1.258054,"72",0.9230769,0.7931035,0.8333333,0,0,0,-0.5844339,0.341563,"3","2","5","2","1","3",-0.0393988874211031,0.077017996533015,7.30538669159808e-07,0.511103691563151,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"84",1,0,NA,NA,0,-1.161179,-1.555945,"97",0,0,0,0,1,1,-0.3105997,0.0964721,"3","2","2","2","2","1",0.0321997352154657,0.0612475955390192,5.24866522476513e-07,0.589356011393828,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"85",0,0,NA,NA,0,NA,NA,"98",NA,NA,NA,0,0,0,0.307406,0.0944984,"3","4","5","4","5","1",0.10333003072127,0.052217838626624,4.58984001280912e-07,0.462003872140433,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"86",0,0,NA,NA,0,NA,NA,"120",NA,NA,NA,0,0,1,1.562738,2.442149,"4","4","5","4","5","4",0.0373813274527289,0.0528123191770964,4.02091884024468e-07,0.727914248952979,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"87",0,0,NA,NA,0,NA,NA,"5",NA,NA,NA,0,0,1,0.0142828,0.000204,"2","4","5","4","5","4",0.0519286589023814,0.0747634187525189,6.76146203628101e-07,0.340631260529228,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
"88",1,0,NA,NA,1,1.103783,0.8271752,"116",0,0,0,0,1,1,0.5302626,0.2811784,"4","4","5","4","5","4",0.0577801005919701,0.0544773671986998,3.23961859126875e-07,0.743553217687581,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"89",1,0,-0.0550902,-0.2026501,1,-0.5651366,-1.555945,"135",1,0.9655172,0.9761904,0,0,1,0.5814699,0.3381072,"4","2","2","2","4","4",0.0467569354574674,0.0367966448304379,2.37189487559689e-07,0.851093622938393,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"90",0,0,NA,NA,0,-1.399596,-1.655241,"133",NA,NA,NA,0,0,0,-0.3616795,0.1308121,"4","2","5","2","2","2",0.0251508652418272,0.0588483341690713,6.40337774625381e-07,0.594132008045341,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"91",0,0,-0.7232235,0.5262091,0,-1.041971,-2.251021,"77",NA,NA,NA,1,1,1,-0.8459699,0.715665,"3","3","3","3","4","4",-0.0328348196424429,0.0922062295513229,6.12785033002873e-07,0.24619073251294,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"92",1,0,0.3533803,-0.3471844,0,-0.3267197,-0.2650878,"76",0.8461539,0.862069,0.8571429,0,0,1,-0.470154,0.2210448,"3","3","3","3","2","2",0.0148131785214631,0.0674658106458657,5.79178580866656e-07,0.354361279312144,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"93",0,0,NA,NA,0,NA,NA,"53",NA,NA,NA,0,1,1,-0.3999129,0.1599303,"3","4","5","4","5","4",0.0764285512453322,0.0735798019672827,7.44412353829656e-07,0.286222580074502,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
